ID,Variantes,Codigo EAN,Detalle,Deta,Stock,Ver stk,Precio,Oferta,Publica,Envio,Moneda,Verificación,Proveedor
30482,,8011003893805,MOSCHINO TOY 2 BUBBLE X100+CREMA+MINI TALLA,Precio sin impuestos nacionales      155.372,2,1,188000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMg==,DIFFUPAR SA
30484,,8011003900138,MOSCHINO TOY 2 X100+CREMA+MINI TALLA,Precio sin impuestos nacionales      166.942,2,1,202000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMg==,DIFFUPAR SA
30486,,8011003900190,MOSCHINO TOY 2 PEARL EDP X100+CREMA+MINI TALLA,Precio sin impuestos nacionales      166.942,2,1,202000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMg==,DIFFUPAR SA
30488,,8011003900152,MOSCHINO TOY BOY EDP X 100 +MINI TALLA+CREMA,Precio sin impuestos nacionales      166.942,2,1,202000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMg==,DIFFUPAR SA
30490,,3614274317862,A MEN STELLAR LUMINUESE EDP X100,Precio sin impuestos nacionales      257.851,2,1,312000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMg==,DIFFUPAR SA
30492,,3614274292220,ANGEL STELLAR LUMINUESE EDP X 50,Precio sin impuestos nacionales      264.463,2,1,320000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMg==,DIFFUPAR SA
30494,,3614274292237,MUGLER ANGEL STELLAR LUMINUESE EDP X100,Precio sin impuestos nacionales      334.711,2,1,405000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMg==,DIFFUPAR SA
30496,,3614274292213,MUGLER ANGEL STELLAR LUMINUESE EDP X25 ,Precio sin impuestos nacionales      204.959,2,1,248000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMg==,DIFFUPAR SA
30498,,3355991006461,TED LAPIDUS NOIR ONYX INTENSE EDP X125,Precio sin impuestos nacionales      97.438,2,1,117900,,1,0,ARS,MjAyNi0wNC0xNCAwMDoyODoyMg==,DIFFUPAR SA
30500,,7640496670276,TOMMY NOW GIRL EDT X100,Precio sin impuestos nacionales      120.661,3,1,146000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMg==,DIFFUPAR SA
30502,,7640496670252,TOMMY NOW MAN EDT X100,Precio sin impuestos nacionales      120.661,3,1,146000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMg==,DIFFUPAR SA
30504,,8011003899807,VERSACE BRIGHT CRYSTAL EDT X90 + EDT X5  +CREMA  GEL,Precio sin impuestos nacionales      223.140,2,1,270000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMg==,DIFFUPAR SA
30506,,8011003899845,VERSACE CRYSTAL NOIR EDP X90+EDP X5+GEL  CREMA,Precio sin impuestos nacionales      257.851,2,1,312000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMg==,DIFFUPAR SA
30508,,8011003900497,VERSACE DYLAN BLUE FEME EDP X 100+ EDP X5+CREMA  GEL,Precio sin impuestos nacionales      257.851,2,1,312000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMg==,DIFFUPAR SA
30510,,8011003899838,VERSACE YELLOW DIAMOND EDT X90+EDT X5+GEL CREMA,Precio sin impuestos nacionales      223.140,2,1,270000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMg==,DIFFUPAR SA
30514,,3274872482326,BLUE LABEL X 100,Precio sin impuestos nacionales      136.529,2,1,236000,165200,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMg==,FACSA (GIV)
30516,,3274872481589,GENTLEMAN SOCIETY EDP X 40,Precio sin impuestos nacionales      109.917,3,1,133000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMg==,FACSA (GIV)
30520,,3274872496347,IRRESISTIBLE EDP X 80+ CREMA PERFUMADA + MINI TALLA,Precio sin impuestos nacionales      242.397,2,1,293300,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMg==,FACSA (GIV)
30522,,3274872496897,L INTERDIT EDP X 50 + MASCARA DE PESTAÑA+ MINI TALLA,Precio sin impuestos nacionales      202.066,3,1,244500,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMg==,FACSA (GIV)
30528,,3274872496927,L INTERDIT EDP X 80+ LABIAL,Precio sin impuestos nacionales      145.438,2,1,293300,175980,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMg==,FACSA (GIV)
30530,,3274872456686,ORGANZA EDP X 100,Precio sin impuestos nacionales      256.777,2,1,310700,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMg==,FACSA (GIV)
30532,,3274872480452,KENZO FLOWER CHERRY POPPY EDP X 100,Precio sin impuestos nacionales      176.860,2,1,214000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMg==,FACSA (KENZO)
30534,,3274872480476,KENZO FLOWER CHERRY POPPY EDP X 30,Precio sin impuestos nacionales      99.339,2,1,120200,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMg==,FACSA (KENZO)
30536,,3274872480469,KENZO FLOWER CHERRY POPPY EDP X 50 ,Precio sin impuestos nacionales      137.769,3,1,166700,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMg==,FACSA (KENZO)
30538,,3274872462281,KENZO FLOWER POPPY BOUQUET X30,Precio sin impuestos nacionales      92.851,2,1,149800,112350,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMg==,FACSA (KENZO)
30540,,3274872484979,KENZO L EAU POUR HOMME EDT X 100,Precio sin impuestos nacionales      161.157,2,1,195000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMg==,FACSA (KENZO)
30542,,3274872480643,L EAU PURE KENZO EDP X 100,Precio sin impuestos nacionales      165.207,2,1,199900,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMg==,FACSA (KENZO)
30544,,4011700748945,4711 SRAY EDT X 100,Precio sin impuestos nacionales      58.264,2,1,70500,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMg==,GRETA S.A.
30546,,7640473481116,CABOTINE TURQUOISE EDP X 100,Precio sin impuestos nacionales      62.810,4,1,76000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMg==,GRETA S.A.
30548,,3386460025485,JIMMY CHOO EDP X 60,Precio sin impuestos nacionales      177.686,2,1,215000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMg==,GRETA S.A.
30550,,3386460157551,JIMMY CHOO I WANT CHOO EDP X100 + CREMA PERFUMADA + MINI TALLA X10,Precio sin impuestos nacionales      263.636,3,1,319000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMg==,GRETA S.A.
30552,,3386460129893,JIMMY CHOO I WANT CHOO FOREVER EDP X 40,Precio sin impuestos nacionales      145.455,2,1,176000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMg==,GRETA S.A.
30554,,3386460157612,JIMMY CHOO I WANT CHOO LE PARFUM X 60 + CREMA,Precio sin impuestos nacionales      218.182,2,1,264000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMg==,GRETA S.A.
30556,,3386460130677,KATE SPADE SPARKLE EDP INTENSE X 60,Precio sin impuestos nacionales      122.066,2,1,147700,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMg==,GRETA S.A.
30558,,3386460149099,LACOSTE BLANC 12.12 EDP X50,Precio sin impuestos nacionales      140.496,2,1,170000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMg==,GRETA S.A.
30560,,3386460149976,LACOSTE ORIGINAL EDP X60,Precio sin impuestos nacionales      149.174,2,1,180500,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMg==,GRETA S.A.
30562,,3386460149266,LACOSTE ROSE 12.12 EDT INT X100,Precio sin impuestos nacionales      150.413,2,1,182000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMg==,GRETA S.A.
30564,,3386460156189,LANVIN ECLAT EDP X100 + CREMA PERFUMADA + MINI TALLA X10,Precio sin impuestos nacionales      180.992,2,1,219000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMg==,GRETA S.A.
30566,,3386460157216,LANVIN MODERN PRINCESS IN JEANS EDP X 60 + CREMA PERFUMADA,Precio sin impuestos nacionales      69.421,3,1,84000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMg==,GRETA S.A.
30568,,3386460139069,MONT BLANC LEGEND RED EDP X 50+ GEL DUCHA,Precio sin impuestos nacionales      140.496,2,1,170000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMg==,GRETA S.A.
30570,,3386460147569,MONT BLANC SIGNATURE ABSOLUE EDP X 50+ CREMA PERFUMADA,Precio sin impuestos nacionales      113.388,2,1,137200,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMg==,GRETA S.A.
30572,,3386460154437,MONT BLANC SIGNATURE SET EDPX90 + MINI TALLA X7.5 + CREMA PERFUMADA,Precio sin impuestos nacionales      190.909,3,1,231000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMg==,GRETA S.A.
30574,,3331849027819,QUARTZ BODY MIST GLITTER X 200,Precio sin impuestos nacionales      24.380,2,1,29500,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMg==,GRETA S.A.
30576,,3331849027802,QUARTZ LIBERTY BODY MIST GLITTER X 200,Precio sin impuestos nacionales      24.380,2,1,29500,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMg==,GRETA S.A.
30578,,3331849027109,QUARTZ LIBERTY EDP X 100,Precio sin impuestos nacionales      38.678,2,1,78000,46800,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMg==,GRETA S.A.
30580,,8058045425632,TRUSSARDI FEMINE EDP X 50,Precio sin impuestos nacionales      154.545,2,1,187000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMg==,GRETA S.A.
30584,,3614274654394,LANCOME IDOLE EDP X100 + MASCARA DE PESTAÑA+ CREMA PERFUMADA,Precio sin impuestos nacionales      272.727,2,1,330000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMw==,LOREAL ARG. SA (LAN)
30586,,3614274380415,LANCOME O OFF NOW EDT X 100,Precio sin impuestos nacionales      164.463,2,1,199000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMw==,LOREAL ARG. SA (LAN)
30588,,3614274380392,LANCOME O ZENITH EDT X 100,Precio sin impuestos nacionales      164.463,3,1,199000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMw==,LOREAL ARG. SA (LAN)
30592,,3614274692501,ARMANI CODE HOMME X 125 + MINI TALLA + GEL DE DUCHA,Precio sin impuestos nacionales      313.223,2,1,379000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMw==,LOREAL ARG. SA (PCI)
30594,,3614274222135,ARMANI EMPORIO CLASIC SHE EDP X100,Precio sin impuestos nacionales      204.132,2,1,247000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMw==,LOREAL ARG. SA (PCI)
30596,,3614274222142,ARMANI EMPORIO CLASICC EDT X100,Precio sin impuestos nacionales      176.777,3,1,213900,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMw==,LOREAL ARG. SA (PCI)
30598,,3605520380310,ARMANI EMPORIO DIAMONDS EDP X100,Precio sin impuestos nacionales      204.132,2,1,247000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMw==,LOREAL ARG. SA (PCI)
30600,,3605520381096,DIAMONDS FOR MEN X 75,Precio sin impuestos nacionales      176.694,2,1,213800,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMw==,LOREAL ARG. SA (PCI)
30604,,3605972975850,POLO 67 EDP X 125,Precio sin impuestos nacionales      285.124,2,1,345000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMw==,LOREAL ARG. SA (PCI)
30608,,3614271994844,SI PASSIONE EDP X 100,Precio sin impuestos nacionales      247.107,2,1,299000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMw==,LOREAL ARG. SA (PCI)
30610,,3614271994806,SI PASSIONE EDP X 50,Precio sin impuestos nacionales      206.612,2,1,250000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMw==,LOREAL ARG. SA (PCI)
30612,,3614273672412,VALENTINO UOMO BORN IN ROMA CORAL FANTASY EDT X100,Precio sin impuestos nacionales      260.331,2,1,315000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMw==,LOREAL ARG. SA (PCI)
30614,,3614273790833,VALENTINO UOMO BORN IN ROMA INTENSE EDP INT X 50,Precio sin impuestos nacionales      247.107,2,1,299000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMw==,LOREAL ARG. SA (PCI)
30616,,3614273790826,VALENTINO UOMO BORN IN ROMA INTENSE EDP INT X100,Precio sin impuestos nacionales      288.430,2,1,349000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMw==,LOREAL ARG. SA (PCI)
30618,,3605522041486,YOU BECAUSE W EDP X 100,Precio sin impuestos nacionales      280.165,2,1,339000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMw==,LOREAL ARG. SA (PCI)
30620,,3614274693553,YOU STRONGER PARFUM X100 + MINI TALLA,Precio sin impuestos nacionales      228.719,2,1,369000,276750,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMw==,LOREAL ARG. SA (PCI)
30622,,3614273069557,YSL LIBRE  INTENSE EDP X 90,Precio sin impuestos nacionales      329.752,4,1,399000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMw==,LOREAL ARG. SA (PCI)
30630,,8436550508734,TOUS BABY PINK EDP X100,Precio sin impuestos nacionales      90.083,0,1,109000,,0,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMw==,GRETA S.A.
30632,,8436603334587,TOUS DESING LOVE ME EDPX90,Precio sin impuestos nacionales      157.025,2,1,190000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMw==,GRETA S.A.
30634,,8436603332118,TOUS KAOS EDP X30,Precio sin impuestos nacionales      71.074,2,1,86000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMw==,GRETA S.A.
30636,,8436603332095,TOUS KAOS EDP X90,Precio sin impuestos nacionales      150.000,2,1,181500,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMw==,GRETA S.A.
30638,,8436603331067,TOUS KIDS BEAR EDT X100,Precio sin impuestos nacionales      89.256,2,1,108000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMw==,GRETA S.A.
30640,,8436603331012,TOUS KIDS BOY EDT X100,Precio sin impuestos nacionales      89.256,2,1,108000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMw==,GRETA S.A.
30642,,8436603331005,TOUS KIDS GIRL EDT X100,Precio sin impuestos nacionales      89.256,2,1,108000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMw==,GRETA S.A.
30644,,8436550507584,TOUS LOVE ME EDP X90,Precio sin impuestos nacionales      163.636,2,1,198000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMw==,GRETA S.A.
30646,,8436603334693,TOUS LOVE ME EMERALD ELIXIR PARFUM  X90+ PARFUM X15 + PARFUM X4.5,Precio sin impuestos nacionales      169.421,2,1,205000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMw==,GRETA S.A.
30648,,8436550509847,TOUS LOVE ME SILVER EDP X90,Precio sin impuestos nacionales      172.727,2,1,209000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMw==,GRETA S.A.
30650,,071249381526,LOREAL SUBLIME BRONZE ,Precio sin impuestos nacionales      28.868,2,1,49900,34930,1,1,ARS,MjAyNi0wMy0xMSAxOTo1NTo1Mw==,LOREAL ARG. SA (PUB)
30654,9,,MAYBELLINE LIFTER STIX BARRA MULTI USO,Precio sin impuestos nacionales      24.124,0,1,29190,,1,1,ARS,MjAyNi0wNC0wOSAxODoxMjowNQ==,LOREAL ARG. SA (MB)
30656|30654,9,041554098303,MAYBELLINE LIFTER STIX BARRA MULTI USO,Precio sin impuestos nacionales      24.124,2,1,29190,,1,1,,MjAyNi0wMS0xNCAxMDoyMDo1OA==,LOREAL ARG. SA (MB)
30658|30654,9,041554098327,MAYBELLINE LIFTER STIX BARRA MULTI USO,Precio sin impuestos nacionales      24.124,2,1,29190,,1,1,,MjAyNi0wMS0xNCAxMDoyMDo1OA==,LOREAL ARG. SA (MB)
30660|30654,9,041554098334,MAYBELLINE LIFTER STIX BARRA MULTI USO,Precio sin impuestos nacionales      24.124,2,1,29190,,1,1,,MjAyNi0wMS0xNCAxMDoyMDo1OA==,LOREAL ARG. SA (MB)
30662|30654,9,041554098341,MAYBELLINE LIFTER STIX BARRA MULTI USO,Precio sin impuestos nacionales      24.124,2,1,29190,,1,1,,MjAyNi0wMS0xNCAxMDoyMDo1OA==,LOREAL ARG. SA (MB)
30664|30654,9,041554098372,MAYBELLINE LIFTER STIX BARRA MULTI USO,Precio sin impuestos nacionales      24.124,2,1,29190,,1,1,,MjAyNi0wMS0xNCAxMDoyMDo1OA==,LOREAL ARG. SA (MB)
30666|30654,9,041554098396,MAYBELLINE LIFTER STIX BARRA MULTI USO,Precio sin impuestos nacionales      24.124,2,1,29190,,1,1,,MjAyNi0wMS0xNCAxMDoyMDo1OA==,LOREAL ARG. SA (MB)
30668|30654,9,041554098419,MAYBELLINE LIFTER STIX BARRA MULTI USO,Precio sin impuestos nacionales      24.124,2,1,29190,,1,1,,MjAyNi0wMi0xNiAxODo1NDowMw==,LOREAL ARG. SA (MB)
30670|30654,9,041554098426,MAYBELLINE LIFTER STIX BARRA MULTI USO,Precio sin impuestos nacionales      24.124,2,1,29190,,1,1,,MjAyNi0wMS0xNCAxMDoyMDo1OA==,LOREAL ARG. SA (MB)
30672|30654,9,041554098433,MAYBELLINE LIFTER STIX BARRA MULTI USO,Precio sin impuestos nacionales      24.124,2,1,29190,,1,1,,MjAyNi0wMS0xNCAxMDoyMDo1OA==,LOREAL ARG. SA (MB)
30676,,3274872501676,GIVENCHY IRRESISTIBLE EDP NECTAR X50,Precio sin impuestos nacionales      202.066,2,1,244500,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMw==,FACSA (GIV)
30678,,3274872501652,GIVENCHY IRRESISTIBLE EDP NECTAR X80,Precio sin impuestos nacionales      242.397,2,1,293300,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODoyMw==,FACSA (GIV)
30680,,650240050961,GROOMEN MAQUINA AFEITAR 500 + 1 REPUESTO,Precio sin impuestos nacionales      8.672,2,1,14990,10493,1,1,ARS,MjAyNi0wNC0xNCAyMDo1NzoyNg==,GENOMA LABORATORIES ARG SA
30682,,650240051630,TEATRICAL AGUA MICELAR DETOX X600,Precio sin impuestos nacionales      11.901,2,1,14400,,1,1,ARS,MjAyNi0wNC0xNCAyMDo1NzoyNg==,GENOMA LABORATORIES ARG SA
30684,,7796285295103,ADERMICINA AGUA MICELAR X400,Precio sin impuestos nacionales      11.149,2,1,13490,,1,1,ARS,MjAyNi0wMy0yNiAxODowMjowNA==,LABORATORIO ELEA PHOENIX SA
30686,,7796285298227,ADERMICINA CREMA ANTI ARRUGAS X100,Precio sin impuestos nacionales      6.529,2,1,7900,,1,1,ARS,MjAyNi0wMy0yNiAxODowMjowNA==,LABORATORIO ELEA PHOENIX SA
30688,,7796285298258,ADERMICINA CREMA HUMECTANTE X100,Precio sin impuestos nacionales      6.529,2,1,7900,,1,1,ARS,MjAyNi0wMy0yNiAxODowMjowNA==,LABORATORIO ELEA PHOENIX SA
30690,,7796285298241,ADERMICINA CREMA ANTI MANCHAS X100,Precio sin impuestos nacionales      6.529,2,1,7900,,1,1,ARS,MjAyNi0wMy0yNiAxODowMjowNA==,LABORATORIO ELEA PHOENIX SA
30692,,7796285296605,ADERMICINA TOALLAS FACIALES DESMAQUILLANTES X30,Precio sin impuestos nacionales      5.124,2,1,6200,,1,1,ARS,MjAyNi0wMy0yNiAxODowMjowNA==,LABORATORIO ELEA PHOENIX SA
30694,,7796285288907,CALADRYL CREMA CORPORAL DIABETES X400,Precio sin impuestos nacionales      15.950,2,1,19300,,1,1,ARS,MjAyNi0wMy0yNiAxODowMjowNA==,LABORATORIO ELEA PHOENIX SA
30696,,7796285295608,CALADRYL CREMA CORPORAL HIDRATANTE X200,Precio sin impuestos nacionales      9.587,2,1,11600,,1,1,ARS,MjAyNi0wMy0yNiAxODowMjowNA==,LABORATORIO ELEA PHOENIX SA
30698,,7796285288938,CALADRYL CREMA CORPORAL HIDRATANTE X400,Precio sin impuestos nacionales      15.950,2,1,19300,,1,1,ARS,MjAyNi0wMy0yNiAxODowMjowNQ==,LABORATORIO ELEA PHOENIX SA
30700,,7796285295561,CALADRYL CREMA CORPORAL SENSIBLE X200,Precio sin impuestos nacionales      9.587,2,1,11600,,1,1,ARS,MjAyNi0wMy0yNiAxODowMjowNQ==,LABORATORIO ELEA PHOENIX SA
30702,,7796285279493,CALADRYL CREMA CORPORAL SENSIBLE X400,Precio sin impuestos nacionales      15.950,2,1,19300,,1,1,ARS,MjAyNi0wMy0yNiAxODowMjowNQ==,LABORATORIO ELEA PHOENIX SA
30704,,7796285289348,EVAGINA ESPUMA INTIMO X240,Precio sin impuestos nacionales      12.397,2,1,15000,,1,1,ARS,MjAyNi0wMy0yNiAxODowMjowNQ==,LABORATORIO ELEA PHOENIX SA
30706,,7796285290863,EVAGINA SERUM INTIMO X30,Precio sin impuestos nacionales      11.405,2,1,13800,,1,1,ARS,MjAyNi0wMy0yNiAxODowMjowNQ==,LABORATORIO ELEA PHOENIX SA
1657,,7791293033020,ST IVES CREMA CORPORAL EXOTIC X 350,Precio sin impuestos nacionales      6.190,3,1,7490,,1,1,ARS,MjAyNi0wNC0wOSAxNzo1OTowNw==,UNILEVER DE ARG.SA
1659,,7791293033037,ST IVES CREMA CORPORAL EXOTIC X 532,Precio sin impuestos nacionales      6.193,3,1,9990,7493,1,1,ARS,MjAyNi0wNC0wOSAxNzo1OTowNw==,UNILEVER DE ARG.SA
1661,,7791293033044,ST IVES CREMA CORPORAL HUMECTACION DIARIA X 350,Precio sin impuestos nacionales      6.190,3,1,7490,,1,1,ARS,MjAyNi0wNC0wOSAxNzo1OTowNw==,UNILEVER DE ARG.SA
19174,,7791293033006,ST IVES CREMA CORPORAL AVENA X350,Precio sin impuestos nacionales      6.190,3,1,7490,,1,1,ARS,MjAyNi0wNC0wOSAxNzo1OTowNw==,UNILEVER DE ARG.SA
21659,,7791293045689,SEDAL SHAMPOO RESTAURACION X190,Precio sin impuestos nacionales      2.826,3,1,3420,,1,1,ARS,MjAyNi0wNC0wOSAxNzo1OTowNw==,UNILEVER DE ARG.SA
21661,,7791293045764,SEDAL SHAMPOO RESTAURACION X340,Precio sin impuestos nacionales      4.124,3,1,4990,,1,1,ARS,MjAyNi0wNC0wOSAxNzo1OTowNw==,UNILEVER DE ARG.SA
21663,,7791293045771,SEDAL SHAMPOO RIZOS X340,Precio sin impuestos nacionales      4.124,3,1,4990,,1,1,ARS,MjAyNi0wNC0wOSAxNzo1OTowNw==,UNILEVER DE ARG.SA
21665,,7791293045696,SEDAL SHAMPOO RIZOS X190,Precio sin impuestos nacionales      2.826,3,1,3420,,1,1,ARS,MjAyNi0wNC0wOSAxNzo1OTowNw==,UNILEVER DE ARG.SA
24530,,7791293049731,SEDAL SHAMPOO PREBIOTICOS X340,Precio sin impuestos nacionales      4.124,3,1,4990,,1,1,ARS,MjAyNi0wNC0wOSAxNzo1OTowNw==,UNILEVER DE ARG.SA
24792,,7791293049724,SEDAL SHAMPOO PREBIOTICOS X190,Precio sin impuestos nacionales      2.826,0,1,3420,,0,1,ARS,MjAyNi0wNC0wOSAxNzo1OTowNw==,UNILEVER DE ARG.SA
24794,,7791293049748,SEDAL SHAMPOO PREBIOTICOS X650,Precio sin impuestos nacionales      7.182,0,1,8690,,0,1,ARS,MjAyNi0wNC0wOSAxNzo1OTowNw==,UNILEVER DE ARG.SA
24796,,7791293045825,SEDAL SHAMPOO RESTAURACION X650,Precio sin impuestos nacionales      7.182,3,1,8690,,1,1,ARS,MjAyNi0wNC0wOSAxNzo1OTowNw==,UNILEVER DE ARG.SA
24798,,7791293045832,SEDAL SHAMPOO RIZOS X650,Precio sin impuestos nacionales      7.182,3,1,8690,,1,1,ARS,MjAyNi0wNC0wOSAxNzo1OTowNw==,UNILEVER DE ARG.SA
30710,,7791293051420,SEDAL SHAMPOO LUMINUS UV X190,Precio sin impuestos nacionales      2.826,2,1,3420,,1,1,ARS,MjAyNi0wNC0wOSAxNzo1OTowNw==,UNILEVER DE ARG.SA
30716,,7798140253181,GOICOECHEA DIABETEX TALCO LIQUIDO X70,Precio sin impuestos nacionales      10.496,2,1,12700,,1,1,ARS,MjAyNi0wNC0xNCAyMDo1NzoyNg==,GENOMA LABORATORIES ARG SA
30718,,7798140259084,GOICOECHEA CREMA CORPORAL DETOX X400,Precio sin impuestos nacionales      11.570,2,1,14000,,1,1,ARS,MjAyNi0wNC0xNCAyMDo1NzoyNg==,GENOMA LABORATORIES ARG SA
30720,,7798140253952,GOICOECHEA CRIO GEL CORPORAL X200,Precio sin impuestos nacionales      15.372,2,1,18600,,1,1,ARS,MjAyNi0wNC0xNCAyMDo1NzoyNg==,GENOMA LABORATORIES ARG SA
30722,,7798140254034,CICATRICURE MAQUILLAJE GOLD LIFT X30,Precio sin impuestos nacionales      36.529,2,1,44200,,1,1,ARS,MjAyNi0wNC0xNCAyMDo1NzoyNg==,GENOMA LABORATORIES ARG SA
30724,,7898636190706,CICATRICURE SERUM VIT C ANTI MANCHAS X30,Precio sin impuestos nacionales      27.190,2,1,32900,,1,1,ARS,MjAyNi0wNC0xNCAyMDo1NzoyNg==,GENOMA LABORATORIES ARG SA
30726,,650240077111,CICATRICURE SERUM NEURO ZEN X30,Precio sin impuestos nacionales      20.190,2,1,34900,24430,1,1,ARS,MjAyNi0wNC0xNCAyMDo1NzoyNw==,GENOMA LABORATORIES ARG SA
30728,4,,ARTEZ WESTERLEY LABIAL LIQUIDO,Precio sin impuestos nacionales      9.917,0,1,12000,,1,1,ARS,MjAyNi0wMy0wMyAxODo0NjowNQ==,CARMESI SA
30730|30728,4,7798200298947,ARTEZ WESTERLEY LABIAL LIQUIDO,Precio sin impuestos nacionales      9.917,2,1,12000,,1,1,,MjAyNi0wMS0yMiAxMTo1NjowNg==,CARMESI SA
30732|30728,4,7798200298954,ARTEZ WESTERLEY LABIAL LIQUIDO,Precio sin impuestos nacionales      9.917,2,1,12000,,1,1,,MjAyNi0wMS0yMiAxMTo1NjowNg==,CARMESI SA
30734|30728,4,7798200298961,ARTEZ WESTERLEY LABIAL LIQUIDO,Precio sin impuestos nacionales      9.917,2,1,12000,,1,1,,MjAyNi0wMS0yMiAxMTo1NjowNg==,CARMESI SA
30736|30728,4,7798200299005,ARTEZ WESTERLEY LABIAL LIQUIDO,Precio sin impuestos nacionales      9.917,2,1,12000,,1,1,,MjAyNi0wMS0yMiAxMTo1NjowNg==,CARMESI SA
30738,3,,ARTEZ WESTERLEY RUBOR LIQUIDO,Precio sin impuestos nacionales      9.917,0,1,12000,,1,1,ARS,MjAyNi0wMy0wMyAxODo0NjowNg==,CARMESI SA
